Code Adhérent;Code du destinataire;Description destinataire;Nature;Numéro de document;Date d'enregistrement;Référence du document de base;Numéro d'article;Description article/service;Quantité;Remise (%) par ligne;Définition de la TVA;prix Brut;prix Net;prix TTC;N° Série
GA0008;STE GRANDAUDITION;47 RUE DAMREMONT  75018 PARIS FRANCE;FA;22121368;31.12.2022;22120096;566;MOUSSE JAUNE X100 CIC;2;20;C4;36;28,8;34,56;
GA0008;STE GRANDAUDITION;47 RUE DAMREMONT  75018 PARIS FRANCE;FA;22121368;31.12.2022;22120096;4545;OTOFORM A/K S50  8 CART;4;20;C4;232;185,6;222,72;
GA001;STE GRANDAUDITION;43 AVENUE FRANKLIN ROOSEVELT  75008 PARIS FRANCE;FA;22121369;31.12.2022;22120205;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA001;STE GRANDAUDITION;43 AVENUE FRANKLIN ROOSEVELT  75008 PARIS FRANCE;FA;22121369;31.12.2022;22120205;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;45,22;45,216;54,259;
GA001;STE GRANDAUDITION;43 AVENUE FRANKLIN ROOSEVELT  75008 PARIS FRANCE;FA;22121369;31.12.2022;22120205;BOIHI2;BOITE HI PRO 2 USB;2;15;C4;1770;1504,5;1805,4;
GA001;STE GRANDAUDITION;43 AVENUE FRANKLIN ROOSEVELT  75008 PARIS FRANCE;FA;22121369;31.12.2022;22120374;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA001;STE GRANDAUDITION;43 AVENUE FRANKLIN ROOSEVELT  75008 PARIS FRANCE;FA;22121369;31.12.2022;22120374;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;7,22;7,215;8,658;
GA001;STE GRANDAUDITION;43 AVENUE FRANKLIN ROOSEVELT  75008 PARIS FRANCE;FA;22121369;31.12.2022;22120374;4545;OTOFORM A/K S50  8 CART;5;18;C4;290;237,8;285,36;
GA001;STE GRANDAUDITION;43 AVENUE FRANKLIN ROOSEVELT  75008 PARIS FRANCE;FA;22121369;31.12.2022;22120787;DEEE;ECO PARTICIPATION;1;0;C4;0,08;0,08;0,096;
GA001;STE GRANDAUDITION;43 AVENUE FRANKLIN ROOSEVELT  75008 PARIS FRANCE;FA;22121369;31.12.2022;22120787;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA001;STE GRANDAUDITION;43 AVENUE FRANKLIN ROOSEVELT  75008 PARIS FRANCE;FA;22121369;31.12.2022;22120787;CL8600;CL8600;1;18;C4;72;59,04;70,848;
GA001;STE GRANDAUDITION;43 AVENUE FRANKLIN ROOSEVELT  75008 PARIS FRANCE;FA;22121369;31.12.2022;22120787;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;1,86;1,855;2,226;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;DEEE;ECO PARTICIPATION;1;0;C4;0,09;0,09;0,108;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;DEEE;ECO PARTICIPATION;2;0;C4;0,3;0,3;0,36;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;EMBME1.;EMBOUT MELANGEUR DS50 - VERT;100;18;C4;66;54,12;64,9;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;LAQ50.;LAQUE DUR 50ml;1;18;C4;42;34,44;41,328;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;REST20.;RESINE DUR TRANS 20g;1;18;C4;20;16,4;19,68;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;0684;FILS NETT. MICRO TUBES x30;1;18;C4;6,25;5,125;6,15;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;0685;FILS NETT. CONTOURS x30;3;18;C4;18,75;15,375;18,45;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;DISCOT;DISQUE COTON;1;18;C4;4,25;3,485;4,182;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;FORET1;FORET COURT 0.5mm;3;18;C4;16,2;13,284;15,942;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;FORET12;FORET LONG 1.5mm;1;18;C4;9,5;7,79;9,348;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;FRAIBLO;FRAISE ABRASIVE BLEUE OGIVE;1;18;C4;8,9;7,298;8,758;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;FRAIBO9;FRAISE BOULE 2.9mm;1;18;C4;3,25;2,665;3,198;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;FRAIGO;FRAISE GOMME GRISE;1;18;C4;5,3;4,346;5,215;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;FRAIPP;MANDRIN PORTE PAPIER DE VERRE;2;18;C4;9,9;8,118;9,742;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;MOTREV1;MOTEUR REVERSIBLE BLANC;1;18;C4;64;52,48;62,976;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;PATPO;PATE PLATINIUM BEIGE;1;18;C4;19;15,58;18,696;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;PEOCAS;CANULE STETHOSCOPE INTRA;3;18;C4;6,3;5,166;6,198;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;PINTUB;PINCE A DILATER INOX;1;18;C4;33;27,06;32,472;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;PRES2;PRESENTOIR POWER ONE;1;18;C4;9,8;8,036;9,643;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;SET860;ECOUTE TV SET860  H.F;1;18;C4;199;163,18;195,816;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;STEIN.;STETHOSCOPE MONO ROUGE;1;18;C4;21;17,22;20,664;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;STYLA;STYLO ASPIRATION + TUYAU;1;18;C4;61;50,02;60,024;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;565;MOUSSE ROSE X 100 STANDARD;1;18;C4;18;14,76;17,712;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;FORET10;FORET LONG 1mm;1;18;C4;9,5;7,79;9,348;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;19,15;19,149;22,979;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;POUHEI30LED2;POUSSE COTON MINI 3000 LEDs;1;18;C4;61;50,02;60,024;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;FRAIROC;FRAISE ABRASIVE CYLIND. ROSE;1;18;C4;2,1;1,722;2,066;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;FRAIBO3;FRAISE BOULE 2.mm;1;18;C4;2,65;2,173;2,608;
GA0013;STE GRANDAUDITION ALESIA;91 AVENUE DU GENERAL LECLERC  75014 PARIS FRANCE;FA;22121370;31.12.2022;22121093;4545;OTOFORM A/K S50  8 CART;1;18;C4;58;47,56;57,072;
GA002;STE GRANDAUDITION;VILLAGE D'AUTEUIL 85 RUE JEAN DE LA FONTAINE 75016 PARIS FRANCE;FA;22121371;31.12.2022;22120552;DEEE;ECO PARTICIPATION;1;0;C4;0,15;0,15;0,18;
GA002;STE GRANDAUDITION;VILLAGE D'AUTEUIL 85 RUE JEAN DE LA FONTAINE 75016 PARIS FRANCE;FA;22121371;31.12.2022;22120552;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA002;STE GRANDAUDITION;VILLAGE D'AUTEUIL 85 RUE JEAN DE LA FONTAINE 75016 PARIS FRANCE;FA;22121371;31.12.2022;22120552;CASAN1;CASQUE LEFT/RIGHT - MEDIUM NOIR;1;18;C4;26;21,32;25,584;
GA002;STE GRANDAUDITION;VILLAGE D'AUTEUIL 85 RUE JEAN DE LA FONTAINE 75016 PARIS FRANCE;FA;22121371;31.12.2022;22120552;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;5,67;5,67;6,804;
GA002;STE GRANDAUDITION;VILLAGE D'AUTEUIL 85 RUE JEAN DE LA FONTAINE 75016 PARIS FRANCE;FA;22121371;31.12.2022;22120552;TUBLOC;TUBE LOCK;10;18;C4;27;22,14;26,57;
GA002;STE GRANDAUDITION;VILLAGE D'AUTEUIL 85 RUE JEAN DE LA FONTAINE 75016 PARIS FRANCE;FA;22121371;31.12.2022;22120552;4545;OTOFORM A/K S50  8 CART;3;18;C4;174;142,68;171,216;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22120692;DEEE;ECO PARTICIPATION;1;0;C4;0,08;0,08;0,096;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22120692;DEEE;ECO PARTICIPATION;1;0;C4;0,08;0,08;0,096;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22120692;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22120692;ALKIDSR;CASQUE ANTI BRUIT FILLE;1;18;C4;19,9;16,318;19,582;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22120692;CASAN1;CASQUE LEFT/RIGHT - MEDIUM NOIR;1;18;C4;26;21,32;25,584;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22120692;CASAN2;CASQUE LEFT/RIGHT - HIGH NOIR;1;18;C4;30;24,6;29,52;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22120692;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;2,44;2,442;2,93;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22120692;ALKIDSB;CASQUE ANTI BRUIT GARCON;1;18;C4;19,9;16,318;19,582;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22121342;EMBME1.;EMBOUT MELANGEUR DS50 - VERT;200;18;C4;132;108,24;129,8;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22121342;PO51;FRAIS D'EMBALLAGE;1;0;C4;2,8;2,8;3,36;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22121342;TUBSOU.;TUBE SOUPLE 2x3mm;10;18;C4;8,5;6,97;8,36;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22121342;CUREOR;CURE OREILLES;20;18;C4;43;35,26;42,32;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22121342;EC35;NETTOYANT EC35 1L;2;18;C4;62;50,84;61,008;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22121342;SEPG40;BTE DIST. SPECULUM 4 x250;4;18;C4;39,2;32,144;38,572;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22121342;STET;STETHOSCOPE MONO NOIR;1;18;C4;21;17,22;20,664;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22121342;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;16,69;16,687;20,024;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22121342;AUDIS;AUDISPRAY ADULT;12;18;C4;79,2;64,944;77,928;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;22121372;31.12.2022;22121342;4545;OTOFORM A/K S50  8 CART;5;18;C4;290;237,8;285,36;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22120004;DEEE;ECO PARTICIPATION;3;0;C4;0,45;0,45;0,54;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22120004;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22120004;ALKIDSR;CASQUE ANTI BRUIT FILLE;1;18;C4;19,9;16,318;19,582;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22120004;HEI30;OTOSCOPE HEINE 3000;3;18;C4;270;221,4;265,68;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22120004;ALBBP;ALPINE CASQUE BEBE ROSE;1;18;C4;21;17,22;20,664;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22120004;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;8,75;8,749;10,499;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22120004;ALBBB;ALPINE CASQUE BEBE BLEU;1;18;C4;21;17,22;20,664;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22120004;ALKIDSB;CASQUE ANTI BRUIT GARCON;1;18;C4;19,9;16,318;19,582;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22120829;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22120829;EARA;EMBOUT 3A STANDARD x50;2;10;C4;64;57,6;69,12;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22120829;EARB;EMBOUT 3B SMALL x50;2;10;C4;64;57,6;69,12;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22120829;TUPRO1;100x PROBE TUBES REM;1;10;C4;80;72;86,4;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22120829;EARC;EMBOUT 3C LARGE x24;1;10;C4;32;28,8;34,56;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22120829;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;7;7,004;8,405;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22120829;566;MOUSSE JAUNE X100 CIC;1;18;C4;18;14,76;17,712;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22121431;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22121431;CUREOR;CURE OREILLES;40;18;C4;86;70,52;84,64;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;22121373;31.12.2022;22121431;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;2,2;2,197;2,636;
GA006;STE GRANDAUDITION;16 PLACE DE LA NATION  75012 PARIS FRANCE;FA;22121374;31.12.2022;22120729;EMBME1.;EMBOUT MELANGEUR DS50 - VERT;100;18;C4;66;54,12;64,9;
GA006;STE GRANDAUDITION;16 PLACE DE LA NATION  75012 PARIS FRANCE;FA;22121374;31.12.2022;22120729;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA006;STE GRANDAUDITION;16 PLACE DE LA NATION  75012 PARIS FRANCE;FA;22121374;31.12.2022;22120729;SEPG40H;SPECULUM HEINE 4mm x250;1;18;C4;20;16,4;19,68;
GA006;STE GRANDAUDITION;16 PLACE DE LA NATION  75012 PARIS FRANCE;FA;22121374;31.12.2022;22120729;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;3,62;3,623;4,348;
GA006;STE GRANDAUDITION;16 PLACE DE LA NATION  75012 PARIS FRANCE;FA;22121374;31.12.2022;22120729;4545;OTOFORM A/K S50  8 CART;1;18;C4;58;47,56;57,072;
GA102;ANERA/GRANDAUDITION;13/15 RUE POTTIER  78150 LE CHESNAY FRANCE;FA;22121375;31.12.2022;22120555;DEEE;ECO PARTICIPATION;1;0;C4;0,15;0,15;0,18;
GA102;ANERA/GRANDAUDITION;13/15 RUE POTTIER  78150 LE CHESNAY FRANCE;FA;22121375;31.12.2022;22120555;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA102;ANERA/GRANDAUDITION;13/15 RUE POTTIER  78150 LE CHESNAY FRANCE;FA;22121375;31.12.2022;22120555;OTOCLIP;OTOCLIP MONO;1;18;C4;7,5;6,15;7,38;
GA102;ANERA/GRANDAUDITION;13/15 RUE POTTIER  78150 LE CHESNAY FRANCE;FA;22121375;31.12.2022;22120555;OTOCLIPS;OTOCLIP STEREO;5;18;C4;43,5;35,67;42,805;
GA102;ANERA/GRANDAUDITION;13/15 RUE POTTIER  78150 LE CHESNAY FRANCE;FA;22121375;31.12.2022;22120555;SEPG40;BTE DIST. SPECULUM 4 x250;2;18;C4;19,6;16,072;19,286;
GA102;ANERA/GRANDAUDITION;13/15 RUE POTTIER  78150 LE CHESNAY FRANCE;FA;22121375;31.12.2022;22120555;BRUFI;BRUCELLE FINE;1;18;C4;23;18,86;22,632;
GA102;ANERA/GRANDAUDITION;13/15 RUE POTTIER  78150 LE CHESNAY FRANCE;FA;22121375;31.12.2022;22120555;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;2,39;2,388;2,866;
GA102;ANERA/GRANDAUDITION;13/15 RUE POTTIER  78150 LE CHESNAY FRANCE;FA;22121375;31.12.2022;22121344;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA102;ANERA/GRANDAUDITION;13/15 RUE POTTIER  78150 LE CHESNAY FRANCE;FA;22121375;31.12.2022;22121344;AMP20;AMPOULE OTOS. HEINE 2000/3000;1;18;C4;22;18,04;21,648;
GA102;ANERA/GRANDAUDITION;13/15 RUE POTTIER  78150 LE CHESNAY FRANCE;FA;22121375;31.12.2022;22121344;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;1,11;1,109;1,331;
GA102;ANERA/GRANDAUDITION;13/15 RUE POTTIER  78150 LE CHESNAY FRANCE;FA;22121375;31.12.2022;22121344;GOUPI;GOUPILLON;20;18;C4;19,8;16,236;19,48;
GA104;AUDIO ELYSCAU - GRANDAUDITION;191 GRANDE RUE  92380 GARCHES FRANCE;FA;22121376;31.12.2022;22120410;DEEE;ECO PARTICIPATION;1;0;C4;0,08;0,08;0,096;
GA104;AUDIO ELYSCAU - GRANDAUDITION;191 GRANDE RUE  92380 GARCHES FRANCE;FA;22121376;31.12.2022;22120410;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA104;AUDIO ELYSCAU - GRANDAUDITION;191 GRANDE RUE  92380 GARCHES FRANCE;FA;22121376;31.12.2022;22120410;WAK;REVEIL WAKE N' SHAKE;1;18;C4;58;47,56;57,072;
GA104;AUDIO ELYSCAU - GRANDAUDITION;191 GRANDE RUE  92380 GARCHES FRANCE;FA;22121376;31.12.2022;22120410;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;2,01;2,005;2,406;
GA104;AUDIO ELYSCAU - GRANDAUDITION;191 GRANDE RUE  92380 GARCHES FRANCE;FA;22121376;31.12.2022;22120410;PO17;PORT -  CIBLEX (1 KG);1;0;C4;16,5;16,5;19,8;
GA106;SGP AUDIO GRANDAUDITION;5 RUE MARCEAU  78800 HOUILLES FRANCE;FA;22121377;31.12.2022;22120854;DEEE;ECO PARTICIPATION;1;0;C4;0,75;0,75;0,9;
GA106;SGP AUDIO GRANDAUDITION;5 RUE MARCEAU  78800 HOUILLES FRANCE;FA;22121377;31.12.2022;22120854;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA106;SGP AUDIO GRANDAUDITION;5 RUE MARCEAU  78800 HOUILLES FRANCE;FA;22121377;31.12.2022;22120854;COMPEC;COMPRESSEUR 3L;1;20;C4;265;212;254,4;
GA106;SGP AUDIO GRANDAUDITION;5 RUE MARCEAU  78800 HOUILLES FRANCE;FA;22121377;31.12.2022;22120854;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;6,46;6,464;7,757;
GA203;GRANDAUDITION CHALONS EN CHAMPAGNE;41 RUE PASTEUR  51000 CHALONS-EN-CHAMPAGNE FRANCE;FA;22121378;31.12.2022;22120421;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA203;GRANDAUDITION CHALONS EN CHAMPAGNE;41 RUE PASTEUR  51000 CHALONS-EN-CHAMPAGNE FRANCE;FA;22121378;31.12.2022;22120421;2956;OTOFORM A/SOFT X - S50 x8;8;0;C4;464;464;556,8;
GA203;GRANDAUDITION CHALONS EN CHAMPAGNE;41 RUE PASTEUR  51000 CHALONS-EN-CHAMPAGNE FRANCE;FA;22121378;31.12.2022;22120421;2956;OTOFORM A/SOFT X - S50 x8;2;100;C4;116;0;0;
GA203;GRANDAUDITION CHALONS EN CHAMPAGNE;41 RUE PASTEUR  51000 CHALONS-EN-CHAMPAGNE FRANCE;FA;22121378;31.12.2022;22120421;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;14;14,001;16,801;
GA203;GRANDAUDITION CHALONS EN CHAMPAGNE;41 RUE PASTEUR  51000 CHALONS-EN-CHAMPAGNE FRANCE;FA;22121378;31.12.2022;22120855;DEEE;ECO PARTICIPATION;2;0;C4;0,18;0,18;0,216;
GA203;GRANDAUDITION CHALONS EN CHAMPAGNE;41 RUE PASTEUR  51000 CHALONS-EN-CHAMPAGNE FRANCE;FA;22121378;31.12.2022;22120855;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA203;GRANDAUDITION CHALONS EN CHAMPAGNE;41 RUE PASTEUR  51000 CHALONS-EN-CHAMPAGNE FRANCE;FA;22121378;31.12.2022;22120855;SET860D;PACK DUO SET 860;1;18;C4;328;268,96;322,752;
GA203;GRANDAUDITION CHALONS EN CHAMPAGNE;41 RUE PASTEUR  51000 CHALONS-EN-CHAMPAGNE FRANCE;FA;22121378;31.12.2022;22120855;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;8,16;8,155;9,786;
GA204;GRANDAUDITION FISMES;2 PLACE DE LA RESISTANCE  51170 FISMES FRANCE;FA;22121379;31.12.2022;22120526;DEEE;ECO PARTICIPATION;1;100;C4;0,15;0;0;
GA204;GRANDAUDITION FISMES;2 PLACE DE LA RESISTANCE  51170 FISMES FRANCE;FA;22121379;31.12.2022;22120526;DEEE;ECO PARTICIPATION;1;0;C4;0,08;0,08;0,096;
GA204;GRANDAUDITION FISMES;2 PLACE DE LA RESISTANCE  51170 FISMES FRANCE;FA;22121379;31.12.2022;22120526;PO511;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA204;GRANDAUDITION FISMES;2 PLACE DE LA RESISTANCE  51170 FISMES FRANCE;FA;22121379;31.12.2022;22120526;ANATO1;OREILLE ANATOMIQUE SMALL;1;18;C4;53;43,46;52,152;
GA204;GRANDAUDITION FISMES;2 PLACE DE LA RESISTANCE  51170 FISMES FRANCE;FA;22121379;31.12.2022;22120526;BAP800;BATTERIE RECHANGE;1;18;C4;30;24,6;29,52;
GA204;GRANDAUDITION FISMES;2 PLACE DE LA RESISTANCE  51170 FISMES FRANCE;FA;22121379;31.12.2022;22120526;DECT295-2;AMPLI DECT295 DUO;1;18;C4;78;63,96;76,752;
GA204;GRANDAUDITION FISMES;2 PLACE DE LA RESISTANCE  51170 FISMES FRANCE;FA;22121379;31.12.2022;22120526;EARA;EMBOUT 3A STANDARD x50;3;10;C4;96;86,4;103,68;
GA204;GRANDAUDITION FISMES;2 PLACE DE LA RESISTANCE  51170 FISMES FRANCE;FA;22121379;31.12.2022;22120526;ORESIL;OREILLE MAGNETIQUE BLANCHE G;1;18;C4;29;23,78;28,536;
GA204;GRANDAUDITION FISMES;2 PLACE DE LA RESISTANCE  51170 FISMES FRANCE;FA;22121379;31.12.2022;22120526;RCLEAN;BOITIER R-CLEAN UV;1;18;C4;48;39,36;47,232;
GA204;GRANDAUDITION FISMES;2 PLACE DE LA RESISTANCE  51170 FISMES FRANCE;FA;22121379;31.12.2022;22120526;SA80;SACHET SIRIGRIP 80x120mm x100;1;18;C4;3,05;2,501;3,001;
